SUBJECT,YEAR_ID,MONTH_ID,QTY,UNIT,DATAOWNER
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2564,2,3905.2,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2564,3,4227.7,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2564,4,4062.7,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2564,5,4436.9,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2564,6,4244.8,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2564,7,3733.5,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2564,8,4477.4,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2564,9,3532.9,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2564,10,4055.4,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2564,11,3731.8,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2564,12,5232.6,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2565,1,4566.6,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2565,2,4346.7,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2565,3,4998.4,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2565,4,4244.4,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2565,5,4340.0,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2565,6,5169.5,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2565,7,4796.7,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2565,8,4576.9,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2565,9,4829.1,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2565,10,3831.5,ล้านลิตร,กรมธุรกิจพลังงาน
